scenario,simulation,shocked_bank,systemic_loss
Size-weighted failure,538,Bank_01,0.2297705054473075
Size-weighted failure,539,Bank_05,0.25524124537161796
Size-weighted failure,540,Bank_07,0.03246194484470445
Size-weighted failure,541,Bank_02,0.28049715681577897
Size-weighted failure,542,Bank_08,0.031372847122408294
Size-weighted failure,543,Bank_05,0.25524124537161796
Size-weighted failure,544,Bank_16,0.033807221312953356
Size-weighted failure,545,Bank_19,0.034159813496486904
Size-weighted failure,546,Bank_01,0.2297705054473075
Size-weighted failure,547,Bank_03,0.27165350518050047
Size-weighted failure,548,Bank_04,0.25567572444338144
Size-weighted failure,549,Bank_02,0.28049715681577897
Size-weighted failure,550,Bank_03,0.27165350518050047
Size-weighted failure,551,Bank_20,0.03774535768745524
Size-weighted failure,552,Bank_01,0.2297705054473075
Size-weighted failure,553,Bank_04,0.25567572444338144
Size-weighted failure,554,Bank_12,0.049847926664306985
Size-weighted failure,555,Bank_03,0.27165350518050047
Size-weighted failure,556,Bank_04,0.25567572444338144
Size-weighted failure,557,Bank_19,0.034159813496486904
Size-weighted failure,558,Bank_04,0.25567572444338144
Size-weighted failure,559,Bank_02,0.28049715681577897
Size-weighted failure,560,Bank_01,0.2297705054473075
Size-weighted failure,561,Bank_17,0.03785880409508039
Size-weighted failure,562,Bank_02,0.28049715681577897
Size-weighted failure,563,Bank_04,0.25567572444338144
Size-weighted failure,564,Bank_01,0.2297705054473075
Size-weighted failure,565,Bank_03,0.27165350518050047
Size-weighted failure,566,Bank_16,0.033807221312953356
Size-weighted failure,567,Bank_04,0.25567572444338144
Size-weighted failure,568,Bank_19,0.034159813496486904
Size-weighted failure,569,Bank_02,0.28049715681577897
Size-weighted failure,570,Bank_04,0.25567572444338144
Size-weighted failure,571,Bank_13,0.0321075807694755
Size-weighted failure,572,Bank_03,0.27165350518050047
Size-weighted failure,573,Bank_02,0.28049715681577897
Size-weighted failure,574,Bank_13,0.0321075807694755
Size-weighted failure,575,Bank_03,0.27165350518050047
Size-weighted failure,576,Bank_04,0.25567572444338144
Size-weighted failure,577,Bank_19,0.034159813496486904
Size-weighted failure,578,Bank_02,0.28049715681577897
Size-weighted failure,579,Bank_03,0.27165350518050047
Size-weighted failure,580,Bank_01,0.2297705054473075
Size-weighted failure,581,Bank_03,0.27165350518050047
Size-weighted failure,582,Bank_02,0.28049715681577897
Size-weighted failure,583,Bank_05,0.25524124537161796
Size-weighted failure,584,Bank_02,0.28049715681577897
Size-weighted failure,585,Bank_05,0.25524124537161796
Size-weighted failure,586,Bank_02,0.28049715681577897
Size-weighted failure,587,Bank_03,0.27165350518050047
Size-weighted failure,588,Bank_03,0.27165350518050047
Size-weighted failure,589,Bank_05,0.25524124537161796
Size-weighted failure,590,Bank_04,0.25567572444338144
Size-weighted failure,591,Bank_03,0.27165350518050047
Size-weighted failure,592,Bank_13,0.0321075807694755
Size-weighted failure,593,Bank_04,0.25567572444338144
Size-weighted failure,594,Bank_02,0.28049715681577897
Size-weighted failure,595,Bank_15,0.04479492221037007
Size-weighted failure,596,Bank_03,0.27165350518050047
Size-weighted failure,597,Bank_01,0.2297705054473075
Size-weighted failure,598,Bank_04,0.25567572444338144
Size-weighted failure,599,Bank_02,0.28049715681577897
Size-weighted failure,600,Bank_02,0.28049715681577897
Size-weighted failure,601,Bank_06,0.03452446330244111
Size-weighted failure,602,Bank_02,0.28049715681577897
Size-weighted failure,603,Bank_10,0.03080520063691546
Size-weighted failure,604,Bank_17,0.03785880409508039
Size-weighted failure,605,Bank_05,0.25524124537161796
Size-weighted failure,606,Bank_05,0.25524124537161796
Size-weighted failure,607,Bank_05,0.25524124537161796
Size-weighted failure,608,Bank_20,0.03774535768745524
Size-weighted failure,609,Bank_03,0.27165350518050047
Size-weighted failure,610,Bank_02,0.28049715681577897
Size-weighted failure,611,Bank_04,0.25567572444338144
Size-weighted failure,612,Bank_04,0.25567572444338144
Size-weighted failure,613,Bank_02,0.28049715681577897
Size-weighted failure,614,Bank_05,0.25524124537161796
Size-weighted failure,615,Bank_01,0.2297705054473075
Size-weighted failure,616,Bank_16,0.033807221312953356
Size-weighted failure,617,Bank_02,0.28049715681577897
Size-weighted failure,618,Bank_01,0.2297705054473075
Size-weighted failure,619,Bank_01,0.2297705054473075
Size-weighted failure,620,Bank_02,0.28049715681577897
Size-weighted failure,621,Bank_02,0.28049715681577897
Size-weighted failure,622,Bank_01,0.2297705054473075
Size-weighted failure,623,Bank_02,0.28049715681577897
Size-weighted failure,624,Bank_02,0.28049715681577897
Size-weighted failure,625,Bank_03,0.27165350518050047
Size-weighted failure,626,Bank_03,0.27165350518050047
Size-weighted failure,627,Bank_03,0.27165350518050047
Size-weighted failure,628,Bank_03,0.27165350518050047
Size-weighted failure,629,Bank_01,0.2297705054473075
Size-weighted failure,630,Bank_01,0.2297705054473075
Size-weighted failure,631,Bank_02,0.28049715681577897
Size-weighted failure,632,Bank_06,0.03452446330244111
Size-weighted failure,633,Bank_20,0.03774535768745524
Size-weighted failure,634,Bank_16,0.033807221312953356
Size-weighted failure,635,Bank_04,0.25567572444338144
Size-weighted failure,636,Bank_04,0.25567572444338144
Size-weighted failure,637,Bank_03,0.27165350518050047
Size-weighted failure,638,Bank_08,0.031372847122408294
Size-weighted failure,639,Bank_07,0.03246194484470445
Size-weighted failure,640,Bank_12,0.049847926664306985
Size-weighted failure,641,Bank_15,0.04479492221037007
Size-weighted failure,642,Bank_03,0.27165350518050047
Size-weighted failure,643,Bank_07,0.03246194484470445
Size-weighted failure,644,Bank_10,0.03080520063691546
Size-weighted failure,645,Bank_03,0.27165350518050047
Size-weighted failure,646,Bank_16,0.033807221312953356
Size-weighted failure,647,Bank_01,0.2297705054473075
Size-weighted failure,648,Bank_20,0.03774535768745524
Size-weighted failure,649,Bank_07,0.03246194484470445
Size-weighted failure,650,Bank_01,0.2297705054473075
Size-weighted failure,651,Bank_05,0.25524124537161796
Size-weighted failure,652,Bank_01,0.2297705054473075
Size-weighted failure,653,Bank_07,0.03246194484470445
Size-weighted failure,654,Bank_09,0.02054558688146143
Size-weighted failure,655,Bank_05,0.25524124537161796
Size-weighted failure,656,Bank_13,0.0321075807694755
Size-weighted failure,657,Bank_01,0.2297705054473075
Size-weighted failure,658,Bank_02,0.28049715681577897
Size-weighted failure,659,Bank_03,0.27165350518050047
Size-weighted failure,660,Bank_01,0.2297705054473075
Size-weighted failure,661,Bank_03,0.27165350518050047
Size-weighted failure,662,Bank_02,0.28049715681577897
Size-weighted failure,663,Bank_03,0.27165350518050047
Size-weighted failure,664,Bank_03,0.27165350518050047
Size-weighted failure,665,Bank_14,0.044543718812041
Size-weighted failure,666,Bank_02,0.28049715681577897
Size-weighted failure,667,Bank_14,0.044543718812041
Size-weighted failure,668,Bank_03,0.27165350518050047
Size-weighted failure,669,Bank_03,0.27165350518050047
Size-weighted failure,670,Bank_04,0.25567572444338144
Size-weighted failure,671,Bank_03,0.27165350518050047
Size-weighted failure,672,Bank_02,0.28049715681577897
Size-weighted failure,673,Bank_04,0.25567572444338144
Size-weighted failure,674,Bank_02,0.28049715681577897
Size-weighted failure,675,Bank_03,0.27165350518050047
Size-weighted failure,676,Bank_04,0.25567572444338144
Size-weighted failure,677,Bank_03,0.27165350518050047
Size-weighted failure,678,Bank_11,0.0399801622024546
Size-weighted failure,679,Bank_02,0.28049715681577897
Size-weighted failure,680,Bank_19,0.034159813496486904
Size-weighted failure,681,Bank_08,0.031372847122408294
Size-weighted failure,682,Bank_19,0.034159813496486904
Size-weighted failure,683,Bank_12,0.049847926664306985
Size-weighted failure,684,Bank_02,0.28049715681577897
Size-weighted failure,685,Bank_04,0.25567572444338144
Size-weighted failure,686,Bank_02,0.28049715681577897
Size-weighted failure,687,Bank_11,0.0399801622024546
Size-weighted failure,688,Bank_04,0.25567572444338144
Size-weighted failure,689,Bank_02,0.28049715681577897
Size-weighted failure,690,Bank_16,0.033807221312953356
Size-weighted failure,691,Bank_02,0.28049715681577897
Size-weighted failure,692,Bank_04,0.25567572444338144
Size-weighted failure,693,Bank_05,0.25524124537161796
Size-weighted failure,694,Bank_01,0.2297705054473075
Size-weighted failure,695,Bank_05,0.25524124537161796
Size-weighted failure,696,Bank_11,0.0399801622024546
Size-weighted failure,697,Bank_01,0.2297705054473075
Size-weighted failure,698,Bank_04,0.25567572444338144
Size-weighted failure,699,Bank_02,0.28049715681577897
Size-weighted failure,700,Bank_05,0.25524124537161796
Size-weighted failure,701,Bank_02,0.28049715681577897
Size-weighted failure,702,Bank_17,0.03785880409508039
Size-weighted failure,703,Bank_15,0.04479492221037007
Size-weighted failure,704,Bank_02,0.28049715681577897
Size-weighted failure,705,Bank_03,0.27165350518050047
Size-weighted failure,706,Bank_04,0.25567572444338144
Size-weighted failure,707,Bank_05,0.25524124537161796
Size-weighted failure,708,Bank_03,0.27165350518050047
Size-weighted failure,709,Bank_02,0.28049715681577897
Size-weighted failure,710,Bank_01,0.2297705054473075
Size-weighted failure,711,Bank_20,0.03774535768745524
Size-weighted failure,712,Bank_04,0.25567572444338144
Size-weighted failure,713,Bank_14,0.044543718812041
Size-weighted failure,714,Bank_04,0.25567572444338144
Size-weighted failure,715,Bank_16,0.033807221312953356
Size-weighted failure,716,Bank_01,0.2297705054473075
Size-weighted failure,717,Bank_02,0.28049715681577897
Size-weighted failure,718,Bank_16,0.033807221312953356
Size-weighted failure,719,Bank_17,0.03785880409508039
Size-weighted failure,720,Bank_03,0.27165350518050047
Size-weighted failure,721,Bank_03,0.27165350518050047
Size-weighted failure,722,Bank_04,0.25567572444338144
Size-weighted failure,723,Bank_03,0.27165350518050047
Size-weighted failure,724,Bank_02,0.28049715681577897
Size-weighted failure,725,Bank_15,0.04479492221037007
Size-weighted failure,726,Bank_02,0.28049715681577897
Size-weighted failure,727,Bank_05,0.25524124537161796
Size-weighted failure,728,Bank_01,0.2297705054473075
Size-weighted failure,729,Bank_01,0.2297705054473075
Size-weighted failure,730,Bank_05,0.25524124537161796
Size-weighted failure,731,Bank_03,0.27165350518050047
Size-weighted failure,732,Bank_05,0.25524124537161796
Size-weighted failure,733,Bank_01,0.2297705054473075
Size-weighted failure,734,Bank_17,0.03785880409508039
Size-weighted failure,735,Bank_06,0.03452446330244111
Size-weighted failure,736,Bank_14,0.044543718812041
Size-weighted failure,737,Bank_02,0.28049715681577897
Size-weighted failure,738,Bank_03,0.27165350518050047
Size-weighted failure,739,Bank_03,0.27165350518050047
Size-weighted failure,740,Bank_04,0.25567572444338144
Size-weighted failure,741,Bank_03,0.27165350518050047
Size-weighted failure,742,Bank_01,0.2297705054473075
Size-weighted failure,743,Bank_03,0.27165350518050047
Size-weighted failure,744,Bank_02,0.28049715681577897
Size-weighted failure,745,Bank_03,0.27165350518050047
Size-weighted failure,746,Bank_02,0.28049715681577897
Size-weighted failure,747,Bank_02,0.28049715681577897
Size-weighted failure,748,Bank_05,0.25524124537161796
Size-weighted failure,749,Bank_03,0.27165350518050047
Size-weighted failure,750,Bank_03,0.27165350518050047
Size-weighted failure,751,Bank_04,0.25567572444338144
Size-weighted failure,752,Bank_08,0.031372847122408294
Size-weighted failure,753,Bank_03,0.27165350518050047
Size-weighted failure,754,Bank_04,0.25567572444338144
Size-weighted failure,755,Bank_19,0.034159813496486904
Size-weighted failure,756,Bank_04,0.25567572444338144
Size-weighted failure,757,Bank_15,0.04479492221037007
Size-weighted failure,758,Bank_09,0.02054558688146143
Size-weighted failure,759,Bank_01,0.2297705054473075
Size-weighted failure,760,Bank_03,0.27165350518050047
Size-weighted failure,761,Bank_05,0.25524124537161796
Size-weighted failure,762,Bank_20,0.03774535768745524
Size-weighted failure,763,Bank_04,0.25567572444338144
Size-weighted failure,764,Bank_01,0.2297705054473075
Size-weighted failure,765,Bank_04,0.25567572444338144
Size-weighted failure,766,Bank_02,0.28049715681577897
Size-weighted failure,767,Bank_06,0.03452446330244111
Size-weighted failure,768,Bank_04,0.25567572444338144
Size-weighted failure,769,Bank_05,0.25524124537161796
Size-weighted failure,770,Bank_13,0.0321075807694755
Size-weighted failure,771,Bank_05,0.25524124537161796
Size-weighted failure,772,Bank_05,0.25524124537161796
Size-weighted failure,773,Bank_06,0.03452446330244111
Size-weighted failure,774,Bank_12,0.049847926664306985
Size-weighted failure,775,Bank_13,0.0321075807694755
Size-weighted failure,776,Bank_01,0.2297705054473075
Size-weighted failure,777,Bank_04,0.25567572444338144
Size-weighted failure,778,Bank_02,0.28049715681577897
Size-weighted failure,779,Bank_13,0.0321075807694755
Size-weighted failure,780,Bank_05,0.25524124537161796
Size-weighted failure,781,Bank_03,0.27165350518050047
Size-weighted failure,782,Bank_02,0.28049715681577897
Size-weighted failure,783,Bank_03,0.27165350518050047
Size-weighted failure,784,Bank_05,0.25524124537161796
Size-weighted failure,785,Bank_02,0.28049715681577897
Size-weighted failure,786,Bank_01,0.2297705054473075
Size-weighted failure,787,Bank_14,0.044543718812041
Size-weighted failure,788,Bank_07,0.03246194484470445
Size-weighted failure,789,Bank_02,0.28049715681577897
Size-weighted failure,790,Bank_03,0.27165350518050047
Size-weighted failure,791,Bank_19,0.034159813496486904
Size-weighted failure,792,Bank_05,0.25524124537161796
Size-weighted failure,793,Bank_05,0.25524124537161796
Size-weighted failure,794,Bank_03,0.27165350518050047
Size-weighted failure,795,Bank_03,0.27165350518050047
Size-weighted failure,796,Bank_01,0.2297705054473075
Size-weighted failure,797,Bank_05,0.25524124537161796
Size-weighted failure,798,Bank_01,0.2297705054473075
Size-weighted failure,799,Bank_01,0.2297705054473075
Size-weighted failure,800,Bank_05,0.25524124537161796
Size-weighted failure,801,Bank_17,0.03785880409508039
Size-weighted failure,802,Bank_06,0.03452446330244111
Size-weighted failure,803,Bank_04,0.25567572444338144
Size-weighted failure,804,Bank_04,0.25567572444338144
Size-weighted failure,805,Bank_03,0.27165350518050047
Size-weighted failure,806,Bank_03,0.27165350518050047
Size-weighted failure,807,Bank_04,0.25567572444338144
Size-weighted failure,808,Bank_03,0.27165350518050047
Size-weighted failure,809,Bank_05,0.25524124537161796
Size-weighted failure,810,Bank_15,0.04479492221037007
Size-weighted failure,811,Bank_20,0.03774535768745524
Size-weighted failure,812,Bank_01,0.2297705054473075
Size-weighted failure,813,Bank_03,0.27165350518050047
Size-weighted failure,814,Bank_02,0.28049715681577897
Size-weighted failure,815,Bank_03,0.27165350518050047
Size-weighted failure,816,Bank_03,0.27165350518050047
Size-weighted failure,817,Bank_02,0.28049715681577897
Size-weighted failure,818,Bank_07,0.03246194484470445
Size-weighted failure,819,Bank_04,0.25567572444338144
Size-weighted failure,820,Bank_16,0.033807221312953356
Size-weighted failure,821,Bank_01,0.2297705054473075
Size-weighted failure,822,Bank_01,0.2297705054473075
Size-weighted failure,823,Bank_03,0.27165350518050047
Size-weighted failure,824,Bank_01,0.2297705054473075
Size-weighted failure,825,Bank_02,0.28049715681577897
Size-weighted failure,826,Bank_20,0.03774535768745524
Size-weighted failure,827,Bank_02,0.28049715681577897
Size-weighted failure,828,Bank_02,0.28049715681577897
Size-weighted failure,829,Bank_04,0.25567572444338144
Size-weighted failure,830,Bank_04,0.25567572444338144
Size-weighted failure,831,Bank_04,0.25567572444338144
Size-weighted failure,832,Bank_03,0.27165350518050047
Size-weighted failure,833,Bank_12,0.049847926664306985
Size-weighted failure,834,Bank_02,0.28049715681577897
Size-weighted failure,835,Bank_03,0.27165350518050047
Size-weighted failure,836,Bank_05,0.25524124537161796
Size-weighted failure,837,Bank_13,0.0321075807694755
Size-weighted failure,838,Bank_03,0.27165350518050047
Size-weighted failure,839,Bank_04,0.25567572444338144
Size-weighted failure,840,Bank_01,0.2297705054473075
Size-weighted failure,841,Bank_02,0.28049715681577897
Size-weighted failure,842,Bank_01,0.2297705054473075
Size-weighted failure,843,Bank_05,0.25524124537161796
Size-weighted failure,844,Bank_03,0.27165350518050047
Size-weighted failure,845,Bank_05,0.25524124537161796
Size-weighted failure,846,Bank_01,0.2297705054473075
Size-weighted failure,847,Bank_13,0.0321075807694755
Size-weighted failure,848,Bank_12,0.049847926664306985
Size-weighted failure,849,Bank_01,0.2297705054473075
Size-weighted failure,850,Bank_01,0.2297705054473075
Size-weighted failure,851,Bank_01,0.2297705054473075
Size-weighted failure,852,Bank_13,0.0321075807694755
Size-weighted failure,853,Bank_02,0.28049715681577897
Size-weighted failure,854,Bank_04,0.25567572444338144
Size-weighted failure,855,Bank_03,0.27165350518050047
Size-weighted failure,856,Bank_09,0.02054558688146143
Size-weighted failure,857,Bank_04,0.25567572444338144
Size-weighted failure,858,Bank_04,0.25567572444338144
Size-weighted failure,859,Bank_20,0.03774535768745524
Size-weighted failure,860,Bank_02,0.28049715681577897
Size-weighted failure,861,Bank_12,0.049847926664306985
Size-weighted failure,862,Bank_01,0.2297705054473075
Size-weighted failure,863,Bank_04,0.25567572444338144
Size-weighted failure,864,Bank_14,0.044543718812041
Size-weighted failure,865,Bank_05,0.25524124537161796
Size-weighted failure,866,Bank_05,0.25524124537161796
Size-weighted failure,867,Bank_02,0.28049715681577897
Size-weighted failure,868,Bank_03,0.27165350518050047
Size-weighted failure,869,Bank_03,0.27165350518050047
Size-weighted failure,870,Bank_04,0.25567572444338144
Size-weighted failure,871,Bank_04,0.25567572444338144
Size-weighted failure,872,Bank_03,0.27165350518050047
Size-weighted failure,873,Bank_03,0.27165350518050047
Size-weighted failure,874,Bank_02,0.28049715681577897
Size-weighted failure,875,Bank_03,0.27165350518050047
Size-weighted failure,876,Bank_02,0.28049715681577897
Size-weighted failure,877,Bank_13,0.0321075807694755
Size-weighted failure,878,Bank_05,0.25524124537161796
Size-weighted failure,879,Bank_02,0.28049715681577897
Size-weighted failure,880,Bank_05,0.25524124537161796
Size-weighted failure,881,Bank_12,0.049847926664306985
Size-weighted failure,882,Bank_02,0.28049715681577897
Size-weighted failure,883,Bank_02,0.28049715681577897
Size-weighted failure,884,Bank_01,0.2297705054473075
Size-weighted failure,885,Bank_01,0.2297705054473075
Size-weighted failure,886,Bank_07,0.03246194484470445
Size-weighted failure,887,Bank_20,0.03774535768745524
Size-weighted failure,888,Bank_01,0.2297705054473075
Size-weighted failure,889,Bank_06,0.03452446330244111
Size-weighted failure,890,Bank_01,0.2297705054473075
Size-weighted failure,891,Bank_04,0.25567572444338144
Size-weighted failure,892,Bank_06,0.03452446330244111
Size-weighted failure,893,Bank_03,0.27165350518050047
Size-weighted failure,894,Bank_01,0.2297705054473075
Size-weighted failure,895,Bank_05,0.25524124537161796
Size-weighted failure,896,Bank_20,0.03774535768745524
Size-weighted failure,897,Bank_02,0.28049715681577897
Size-weighted failure,898,Bank_02,0.28049715681577897
Size-weighted failure,899,Bank_02,0.28049715681577897
Size-weighted failure,900,Bank_04,0.25567572444338144
Size-weighted failure,901,Bank_05,0.25524124537161796
Size-weighted failure,902,Bank_09,0.02054558688146143
Size-weighted failure,903,Bank_06,0.03452446330244111
Size-weighted failure,904,Bank_14,0.044543718812041
Size-weighted failure,905,Bank_10,0.03080520063691546
Size-weighted failure,906,Bank_02,0.28049715681577897
Size-weighted failure,907,Bank_04,0.25567572444338144
Size-weighted failure,908,Bank_03,0.27165350518050047
Size-weighted failure,909,Bank_03,0.27165350518050047
Size-weighted failure,910,Bank_16,0.033807221312953356
Size-weighted failure,911,Bank_05,0.25524124537161796
Size-weighted failure,912,Bank_19,0.034159813496486904
Size-weighted failure,913,Bank_03,0.27165350518050047
Size-weighted failure,914,Bank_04,0.25567572444338144
Size-weighted failure,915,Bank_04,0.25567572444338144
Size-weighted failure,916,Bank_01,0.2297705054473075
Size-weighted failure,917,Bank_02,0.28049715681577897
Size-weighted failure,918,Bank_04,0.25567572444338144
Size-weighted failure,919,Bank_01,0.2297705054473075
Size-weighted failure,920,Bank_16,0.033807221312953356
Size-weighted failure,921,Bank_02,0.28049715681577897
Size-weighted failure,922,Bank_02,0.28049715681577897
Size-weighted failure,923,Bank_07,0.03246194484470445
Size-weighted failure,924,Bank_01,0.2297705054473075
Size-weighted failure,925,Bank_15,0.04479492221037007
Size-weighted failure,926,Bank_05,0.25524124537161796
Size-weighted failure,927,Bank_01,0.2297705054473075
Size-weighted failure,928,Bank_05,0.25524124537161796
Size-weighted failure,929,Bank_05,0.25524124537161796
Size-weighted failure,930,Bank_06,0.03452446330244111
Size-weighted failure,931,Bank_12,0.049847926664306985
Size-weighted failure,932,Bank_05,0.25524124537161796
Size-weighted failure,933,Bank_04,0.25567572444338144
Size-weighted failure,934,Bank_03,0.27165350518050047
Size-weighted failure,935,Bank_05,0.25524124537161796
Size-weighted failure,936,Bank_18,0.02025102804080488
Size-weighted failure,937,Bank_04,0.25567572444338144
Size-weighted failure,938,Bank_05,0.25524124537161796
Size-weighted failure,939,Bank_03,0.27165350518050047
Size-weighted failure,940,Bank_06,0.03452446330244111
Size-weighted failure,941,Bank_20,0.03774535768745524
Size-weighted failure,942,Bank_02,0.28049715681577897
Size-weighted failure,943,Bank_02,0.28049715681577897
Size-weighted failure,944,Bank_04,0.25567572444338144
Size-weighted failure,945,Bank_04,0.25567572444338144
Size-weighted failure,946,Bank_04,0.25567572444338144
Size-weighted failure,947,Bank_01,0.2297705054473075
Size-weighted failure,948,Bank_03,0.27165350518050047
Size-weighted failure,949,Bank_04,0.25567572444338144
Size-weighted failure,950,Bank_04,0.25567572444338144
Size-weighted failure,951,Bank_05,0.25524124537161796
Size-weighted failure,952,Bank_05,0.25524124537161796
Size-weighted failure,953,Bank_05,0.25524124537161796
Size-weighted failure,954,Bank_08,0.031372847122408294
Size-weighted failure,955,Bank_05,0.25524124537161796
Size-weighted failure,956,Bank_04,0.25567572444338144
Size-weighted failure,957,Bank_05,0.25524124537161796
Size-weighted failure,958,Bank_01,0.2297705054473075
Size-weighted failure,959,Bank_02,0.28049715681577897
Size-weighted failure,960,Bank_04,0.25567572444338144
Size-weighted failure,961,Bank_14,0.044543718812041
Size-weighted failure,962,Bank_05,0.25524124537161796
Size-weighted failure,963,Bank_01,0.2297705054473075
Size-weighted failure,964,Bank_04,0.25567572444338144
Size-weighted failure,965,Bank_02,0.28049715681577897
Size-weighted failure,966,Bank_05,0.25524124537161796
Size-weighted failure,967,Bank_12,0.049847926664306985
Size-weighted failure,968,Bank_04,0.25567572444338144
Size-weighted failure,969,Bank_04,0.25567572444338144
Size-weighted failure,970,Bank_03,0.27165350518050047
Size-weighted failure,971,Bank_03,0.27165350518050047
Size-weighted failure,972,Bank_13,0.0321075807694755
Size-weighted failure,973,Bank_05,0.25524124537161796
Size-weighted failure,974,Bank_04,0.25567572444338144
Size-weighted failure,975,Bank_03,0.27165350518050047
Size-weighted failure,976,Bank_01,0.2297705054473075
Size-weighted failure,977,Bank_02,0.28049715681577897
Size-weighted failure,978,Bank_02,0.28049715681577897
Size-weighted failure,979,Bank_03,0.27165350518050047
Size-weighted failure,980,Bank_17,0.03785880409508039
Size-weighted failure,981,Bank_04,0.25567572444338144
Size-weighted failure,982,Bank_02,0.28049715681577897
Size-weighted failure,983,Bank_01,0.2297705054473075
Size-weighted failure,984,Bank_03,0.27165350518050047
Size-weighted failure,985,Bank_11,0.0399801622024546
Size-weighted failure,986,Bank_03,0.27165350518050047
Size-weighted failure,987,Bank_08,0.031372847122408294
Size-weighted failure,988,Bank_10,0.03080520063691546
Size-weighted failure,989,Bank_01,0.2297705054473075
Size-weighted failure,990,Bank_05,0.25524124537161796
Size-weighted failure,991,Bank_18,0.02025102804080488
Size-weighted failure,992,Bank_03,0.27165350518050047
Size-weighted failure,993,Bank_01,0.2297705054473075
Size-weighted failure,994,Bank_16,0.033807221312953356
Size-weighted failure,995,Bank_14,0.044543718812041
Size-weighted failure,996,Bank_04,0.25567572444338144
Size-weighted failure,997,Bank_04,0.25567572444338144
Size-weighted failure,998,Bank_02,0.28049715681577897
Size-weighted failure,999,Bank_11,0.0399801622024546
Size-weighted failure,1000,Bank_04,0.25567572444338144
Size-weighted failure,1001,Bank_01,0.2297705054473075
Size-weighted failure,1002,Bank_05,0.25524124537161796
Size-weighted failure,1003,Bank_17,0.03785880409508039
Size-weighted failure,1004,Bank_12,0.049847926664306985
Size-weighted failure,1005,Bank_02,0.28049715681577897
Size-weighted failure,1006,Bank_01,0.2297705054473075
Size-weighted failure,1007,Bank_17,0.03785880409508039
Size-weighted failure,1008,Bank_17,0.03785880409508039
Size-weighted failure,1009,Bank_04,0.25567572444338144
Size-weighted failure,1010,Bank_05,0.25524124537161796
Size-weighted failure,1011,Bank_04,0.25567572444338144
Size-weighted failure,1012,Bank_03,0.27165350518050047
Size-weighted failure,1013,Bank_02,0.28049715681577897
Size-weighted failure,1014,Bank_01,0.2297705054473075
Size-weighted failure,1015,Bank_02,0.28049715681577897
Size-weighted failure,1016,Bank_12,0.049847926664306985
Size-weighted failure,1017,Bank_02,0.28049715681577897
Size-weighted failure,1018,Bank_02,0.28049715681577897
Size-weighted failure,1019,Bank_04,0.25567572444338144
Size-weighted failure,1020,Bank_02,0.28049715681577897
Size-weighted failure,1021,Bank_02,0.28049715681577897
Size-weighted failure,1022,Bank_04,0.25567572444338144
Size-weighted failure,1023,Bank_03,0.27165350518050047
Size-weighted failure,1024,Bank_05,0.25524124537161796
Size-weighted failure,1025,Bank_15,0.04479492221037007
Size-weighted failure,1026,Bank_02,0.28049715681577897
Size-weighted failure,1027,Bank_15,0.04479492221037007
Size-weighted failure,1028,Bank_15,0.04479492221037007
Size-weighted failure,1029,Bank_12,0.049847926664306985
Size-weighted failure,1030,Bank_05,0.25524124537161796
Size-weighted failure,1031,Bank_05,0.25524124537161796
Size-weighted failure,1032,Bank_05,0.25524124537161796
Size-weighted failure,1033,Bank_05,0.25524124537161796
Size-weighted failure,1034,Bank_01,0.2297705054473075
Size-weighted failure,1035,Bank_18,0.02025102804080488
Size-weighted failure,1036,Bank_04,0.25567572444338144
Size-weighted failure,1037,Bank_08,0.031372847122408294
Size-weighted failure,1038,Bank_03,0.27165350518050047
Size-weighted failure,1039,Bank_01,0.2297705054473075
Size-weighted failure,1040,Bank_04,0.25567572444338144
Size-weighted failure,1041,Bank_04,0.25567572444338144
Size-weighted failure,1042,Bank_03,0.27165350518050047
Size-weighted failure,1043,Bank_03,0.27165350518050047
Size-weighted failure,1044,Bank_02,0.28049715681577897
Size-weighted failure,1045,Bank_04,0.25567572444338144
Size-weighted failure,1046,Bank_03,0.27165350518050047
Size-weighted failure,1047,Bank_19,0.034159813496486904
Size-weighted failure,1048,Bank_02,0.28049715681577897
Size-weighted failure,1049,Bank_03,0.27165350518050047
Size-weighted failure,1050,Bank_03,0.27165350518050047
Size-weighted failure,1051,Bank_04,0.25567572444338144
Size-weighted failure,1052,Bank_04,0.25567572444338144
Size-weighted failure,1053,Bank_05,0.25524124537161796
Size-weighted failure,1054,Bank_17,0.03785880409508039
Size-weighted failure,1055,Bank_02,0.28049715681577897
Size-weighted failure,1056,Bank_05,0.25524124537161796
Size-weighted failure,1057,Bank_01,0.2297705054473075
Size-weighted failure,1058,Bank_02,0.28049715681577897
Size-weighted failure,1059,Bank_04,0.25567572444338144
Size-weighted failure,1060,Bank_01,0.2297705054473075
Size-weighted failure,1061,Bank_05,0.25524124537161796
Size-weighted failure,1062,Bank_05,0.25524124537161796
Size-weighted failure,1063,Bank_06,0.03452446330244111
Size-weighted failure,1064,Bank_04,0.25567572444338144
Size-weighted failure,1065,Bank_05,0.25524124537161796
Size-weighted failure,1066,Bank_03,0.27165350518050047
Size-weighted failure,1067,Bank_01,0.2297705054473075
Size-weighted failure,1068,Bank_01,0.2297705054473075
Size-weighted failure,1069,Bank_05,0.25524124537161796
Size-weighted failure,1070,Bank_20,0.03774535768745524
Size-weighted failure,1071,Bank_01,0.2297705054473075
Size-weighted failure,1072,Bank_04,0.25567572444338144
